IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA,botERA,botOvr CH,botStf CH,botCmd CH,botOvr CU,botStf CU,botCmd CU,botOvr FA,botStf FA,botCmd FA,botOvr SI,botStf SI,botCmd SI,botOvr SL,botStf SL,botCmd SL,botOvr KC,botStf KC,botCmd KC,botOvr FC,botStf FC,botCmd FC,botOvr FS,botStf FS,botCmd FS,botOvr,botStf,botCmd,botxRV100,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,Stuff+,Location+,Pitching+,Stf+ FO,Loc+ FO,Pit+ FO
1004227,1965,Whitey Ford,NYY,36,16,13,4.6,3.24,37,36,9,2,1,,244.1,1000,241,97,88,22,50,2,1,7,0,162,,,,,,,,,,,,5.97,1.84,3.24,8.88,0.81,0.254,1.19,0.286,0.747,2.99,,,,,,,,,,,,,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,85,,0.162,0.05,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,-1.4,0.7,-0.7,36 - 36,0.11199999999999999,,,,,,,3.06,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,56,178,109,96,107,94,108,102,103,58,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012579,1965,Mel Stottlemyre,NYY,23,20,9,4.5,2.63,37,37,18,4,0,,291.0,1188,250,99,85,18,88,3,7,5,0,155,,,,,,,,,,,,4.79,2.72,1.76,7.73,0.56,0.229,1.16,0.252,0.769,3.24,,,,,,,,,,,,,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,92,,0.13,0.07400000000000001,,,-0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,1.0,1.1,2.1,23 - 23,0.055999999999999994,,,,,,,3.73,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,83,97,95,66,97,91,95,105,83,85,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006660,1965,Jim Kaat,MIN,26,18,11,4.3,2.83,45,42,7,2,2,,264.1,1115,267,121,83,25,63,6,5,3,0,154,,,,,,,,,,,,5.24,2.15,2.44,9.09,0.85,0.255,1.25,0.279,0.713,3.35,,,,,,,,,,,,,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,91,,0.138,0.057,,,-0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,-1.0,-0.4,-1.3,26 - 26,0.08199999999999999,,,,,,,3.42,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,65,135,112,100,108,98,105,97,88,65,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011819,1965,Bob Shaw,SFG,32,16,9,4.3,2.64,42,33,6,1,2,,235.0,969,213,85,69,17,53,5,3,9,1,148,,,,,,,,,,,,5.67,2.03,2.79,8.16,0.65,0.233,1.13,0.262,0.75,2.91,,,,,,,,,,,,,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,86,,0.153,0.055,,,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.8,-0.1,0.7,32 - 32,0.098,,,,,,,3.23,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,70,137,96,80,96,89,96,104,98,71,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008603,1965,Denny McLain,DET,21,16,6,4.0,2.61,33,29,13,4,1,,220.1,881,174,73,64,25,62,1,2,3,2,192,,,,,,,,,,,,7.84,2.53,3.1,7.11,1.02,0.213,1.07,0.248,0.813,3.12,,,,,,,,,,,,,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,86,,0.218,0.07,,,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,0.8,0.7,1.5,21 - 21,0.14800000000000002,,,,,,,2.63,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,77,171,87,120,90,84,94,111,138,81,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006025,1965,Joe Horlen,CHW,27,13,13,4.0,2.88,34,34,7,4,0,,219.0,890,203,88,70,16,39,9,3,8,0,125,,,,,,,,,,,,5.14,1.6,3.21,8.34,0.66,0.239,1.11,0.264,0.705,2.9,,,,,,,,,,,,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,85,,0.14,0.044000000000000004,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,0.0,-1.1,-1.0,27 - 27,0.09699999999999999,,,,,,,3.24,0.20199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,49,177,102,78,101,87,100,96,89,51,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006477,1965,Ken Johnson,- - -,32,16,10,3.9,3.42,37,34,9,1,2,,231.1,950,217,100,88,19,48,8,7,5,0,151,,,,,,,,,,,,5.87,1.87,3.15,8.44,0.74,0.242,1.15,0.273,0.701,2.99,,,,,,,,,,,,,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,90,,0.159,0.051,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,0.1,-1.0,-1.0,32 - 32,0.10800000000000001,,,,,,,3.1,0.22899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,64,154,100,91,99,91,100,97,101,66,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002359,1965,Tony Cloninger,MIL,24,24,11,3.8,3.29,40,38,16,1,1,,279.0,1180,247,115,102,20,119,5,3,22,1,211,,,,,,,,,,,,6.81,3.84,1.77,7.97,0.65,0.233,1.31,0.274,0.745,3.25,,,,,,,,,,,,,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,97,,0.179,0.10099999999999999,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.0,0.4,0.4,24 - 24,0.078,,,,,,,3.47,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,132,87,94,80,96,104,100,103,114,131,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009542,1965,Fred Newman,CAL,23,14,16,3.8,2.93,36,36,10,2,0,,260.2,1044,225,94,85,15,64,10,1,6,1,109,,,,,,,,,,,,3.76,2.21,1.7,7.77,0.52,0.23,1.11,0.246,0.7290000000000001,3.18,,,,,,,,,,,,,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,93,,0.10400000000000001,0.061,,,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,1.4,-0.4,1.1,23 - 23,0.043,,,,,,,3.89,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,67,94,95,61,97,87,93,99,66,71,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001590,1965,George Brunet,CAL,30,9,11,3.8,2.56,41,26,8,3,2,,197.0,798,149,64,56,9,69,8,3,3,3,141,,,,,,,,,,,,6.44,3.15,2.04,6.81,0.41,0.205,1.11,0.243,0.753,2.78,,,,,,,,,,,,,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,81,,0.177,0.086,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,1.1,-0.5,0.6,30 - 30,0.09,,,,,,,3.32,0.27399999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,96,113,84,48,87,87,92,103,112,100,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003753,1965,Sammy Ellis,CIN,24,22,10,3.7,3.79,44,39,15,2,2,,263.2,1101,222,119,111,22,104,4,6,9,1,183,,,,,,,,,,,,6.25,3.55,1.76,7.58,0.75,0.224,1.24,0.254,0.7070000000000001,3.47,,,,,,,,,,,,,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,96,,0.166,0.094,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,1.2,-1.3,0.0,24 - 24,0.07200000000000001,,,,,,,3.54,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,122,86,89,93,92,98,93,98,106,123,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009878,1965,Claude Osteen,LAD,25,15,15,3.5,2.79,40,40,9,1,0,,287.0,1169,253,95,89,19,78,10,3,4,1,162,,,,,,,,,,,,5.08,2.45,2.08,7.93,0.6,0.233,1.15,0.258,0.777,3.1,,,,,,,,,,,,,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,99,,0.139,0.067,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,1.3,1.5,2.8,25 - 25,0.07200000000000001,,,,,,,3.54,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,84,102,94,74,95,91,94,107,88,87,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014073,1965,Earl Wilson,BOS,30,13,14,3.5,3.98,36,36,8,1,0,,230.2,978,221,119,102,27,77,4,4,6,0,164,,,,,,,,,,,,6.4,3.0,2.13,8.62,1.05,0.246,1.29,0.275,0.693,3.67,,,,,,,,,,,,,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,95,,0.168,0.079,,,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,-0.5,-1.1,-1.7,30 - 30,0.08900000000000001,,,,,,,3.34,0.27399999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,91,117,106,124,104,102,104,94,106,91,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003516,1965,Don Drysdale,LAD,28,23,12,3.4,2.77,44,42,20,7,1,,308.1,1262,270,113,95,30,66,11,12,11,0,210,,,,,,,,,,,,6.13,1.93,3.18,7.88,0.88,0.228,1.09,0.254,0.768,3.18,,,,,,,,,,,,,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,102,,0.166,0.052000000000000005,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,1.7,0.2,1.9,28 - 28,0.114,,,,,,,3.03,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,66,156,93,108,93,86,93,106,106,68,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007410,1965,Vern Law,PIT,35,17,9,3.4,2.15,29,28,13,4,0,,217.1,847,182,66,52,17,35,2,3,1,0,101,,,,,,,,,,,,4.18,1.45,2.89,7.54,0.7,0.225,1.0,0.239,0.785,3.13,,,,,,,,,,,,,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,92,,0.11900000000000001,0.040999999999999995,,,-0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,2.1,0.8,2.9,35 - 35,0.078,,,,,,,3.47,0.18100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,50,141,89,87,92,79,87,108,76,54,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001573,1965,Bob Bruce,HOU,32,9,18,3.4,3.72,35,34,7,1,0,,229.2,956,241,107,95,22,38,4,9,8,0,145,,,,,,,,,,,,5.68,1.49,3.82,9.44,0.86,0.265,1.21,0.295,0.7040000000000001,3.11,,,,,,,,,,,,,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,94,,0.152,0.04,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,-1.3,-0.2,-1.5,32 - 32,0.11199999999999999,,,,,,,3.06,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,51,187,111,106,109,96,108,97,97,52,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003950,1965,Turk Farrell,HOU,31,11,11,3.3,3.5,33,29,8,3,1,,208.1,855,202,94,81,18,35,8,3,1,0,122,,,,,,,,,,,,5.27,1.51,3.49,8.73,0.78,0.247,1.14,0.272,0.68,3.02,,,,,,,,,,,,,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,91,,0.14300000000000002,0.040999999999999995,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,0.1,-1.4,-1.3,31 - 31,0.102,,,,,,,3.18,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,52,171,103,96,101,90,99,94,91,53,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002130,1965,Dean Chance,CAL,24,15,10,3.2,3.15,36,33,10,4,0,,225.2,950,197,86,79,12,101,10,9,6,3,164,,,,,,,,,,,,6.54,4.03,1.62,7.86,0.48,0.235,1.32,0.279,0.762,3.22,,,,,,,,,,,,,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,94,,0.17300000000000001,0.106,,,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,-0.8,1.3,0.5,24 - 24,0.066,,,,,,,3.61,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,123,89,96,56,99,104,105,104,110,123,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013917,1965,Dave Wickersham,DET,29,9,14,3.1,3.78,34,27,8,3,0,,195.1,824,179,91,82,12,61,6,11,3,1,109,,,,,,,,,,,,5.02,2.81,1.79,8.25,0.55,0.238,1.23,0.265,0.6829999999999999,3.31,,,,,,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,91,,0.132,0.07400000000000001,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.0,-1.3,-1.3,29 - 29,0.057999999999999996,,,,,,,3.7,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,86,98,101,65,100,97,100,93,84,85,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004952,1965,Mudcat Grant,MIN,29,21,7,3.0,3.3,41,39,14,6,0,,270.1,1095,252,107,99,34,61,2,0,8,0,142,,,,,,,,,,,,4.73,2.03,2.33,8.39,1.13,0.244,1.16,0.254,0.7759999999999999,3.78,,,,,,,,,,,,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,103,,0.13,0.055999999999999994,,,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,0.7,1.2,1.9,29 - 29,0.07400000000000001,,,,,,,3.52,0.21600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,62,128,103,133,103,91,96,106,82,64,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006515,1965,Tommy John,CHW,22,14,7,3.0,3.09,39,27,6,1,3,,183.2,752,162,67,63,12,58,6,2,8,0,126,,,,,,,,,,,,6.17,2.84,2.17,7.94,0.59,0.234,1.2,0.271,0.755,2.97,,,,,,,,,,,,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,88,,0.168,0.077,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,-0.3,0.4,0.1,22 - 22,0.09,,,,,,,3.32,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,87,120,97,69,99,94,102,103,106,89,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
