IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA,botERA,botOvr CH,botStf CH,botCmd CH,botOvr CU,botStf CU,botCmd CU,botOvr FA,botStf FA,botCmd FA,botOvr SI,botStf SI,botCmd SI,botOvr SL,botStf SL,botCmd SL,botOvr KC,botStf KC,botCmd KC,botOvr FC,botStf FC,botCmd FC,botOvr FS,botStf FS,botCmd FS,botOvr,botStf,botCmd,botxRV100,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,Stuff+,Location+,Pitching+,Stf+ FO,Loc+ FO,Pit+ FO
1007973,1989,Joe Magrane,STL,24,18,9,4.7,2.91,34,33,9,3,0,,234.2,971,219,81,76,5,72,7,6,14,5,127,,,,,,,,,,,,4.87,2.76,1.76,8.4,0.19,0.245,1.24,0.281,0.745,2.95,,,,,,,,,40.5,233.2,0.0,1.0,40.5,,,,3.08,-14.17,17.26,21.2,2.44,1.0,0.92,0.85,1.26,24,1.9,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,83,82,,0.131,0.07400000000000001,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,-0.6,1.3,0.7,24 - 24,0.057,,,,,,,3.79,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,86,97,101,27,102,97,103,103,85,88,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003168,1989,Jose DeLeon,STL,28,16,12,4.6,3.05,36,36,5,3,0,,244.2,972,173,96,83,16,80,5,6,2,0,201,,,,,,,,,,,,7.39,2.94,2.51,6.36,0.59,0.195,1.03,0.235,0.6890000000000001,3.02,,,,,,,,,40.6,244.2,,,40.6,,,,2.4,-15.02,17.42,14.79,1.62,0.97,0.96,0.87,1.41,31,2.76,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,87,85,,0.207,0.08199999999999999,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,2.2,-2.7,-0.6,28 - 28,0.124,,,,,,,2.98,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,92,138,76,84,81,81,86,95,134,97,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006885,1989,Jimmy Key,TOR,28,13,14,4.6,3.88,33,33,5,1,0,,216.0,886,226,99,93,18,27,2,3,4,1,118,,,,,,,,,,,,4.92,1.13,4.37,9.42,0.75,0.264,1.17,0.289,0.68,3.17,,,,,,,,,41.1,216.0,,,41.1,,,,-0.26,-15.28,15.03,-1.7,-0.12,0.98,0.93,0.87,1.3,28,0.45,-0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,99,81,,0.133,0.03,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,-0.1,-1.4,-1.5,28 - 28,0.10300000000000001,,,,,,,3.24,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,35,259,105,98,103,86,101,96,93,36,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009122,1989,Mike Moore,OAK,29,19,11,4.4,2.61,35,35,6,3,0,,241.2,976,193,82,70,14,83,1,2,17,0,172,,,,,,,,,,,,6.41,3.09,2.07,7.19,0.52,0.217,1.14,0.254,0.759,3.15,,,,,,,,,40.1,241.2,,,40.1,,,,2.44,-15.98,18.42,31.15,3.54,1.04,0.98,0.88,1.01,29,3.22,-0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,71,87,,0.17600000000000002,0.085,,,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,-0.4,1.6,29 - 29,0.091,,,,,,,3.38,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,95,123,80,68,85,84,89,107,124,101,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001911,1989,Tom Candiotti,CLE,31,13,10,4.4,3.1,31,31,4,0,0,,206.0,847,188,80,71,10,55,5,4,4,8,124,,,,,,,,,,,,5.42,2.4,2.25,8.21,0.44,0.239,1.18,0.272,0.7170000000000001,3.05,,,,,,,,,39.1,206.0,,,39.1,,,,2.02,-13.9,15.92,14.64,1.5,1.07,0.97,0.87,1.54,27,2.57,-0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,79,81,,0.146,0.065,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,0.8,-0.6,0.2,31 - 31,0.081,,,,,,,3.49,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,74,133,92,57,93,87,96,101,103,77,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1989,John Smoltz,ATL,22,12,11,4.0,2.94,29,29,5,0,0,,208.0,847,160,79,68,15,72,2,2,8,3,168,,,,,,,,,,,,7.27,3.12,2.33,6.92,0.65,0.207,1.12,0.246,0.728,3.15,,,,,,,,,35.3,208.0,,,35.3,,,,0.96,-15.71,16.66,11.75,1.16,1.14,1.04,0.88,1.48,24,1.54,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,79,84,,0.198,0.085,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,1.3,-1.0,0.3,22 - 22,0.113,,,,,,,3.11,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,97,128,83,93,86,87,90,101,129,100,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010185,1989,Pascual Perez,MON,32,9,13,3.9,3.31,33,28,2,0,0,,198.1,811,178,85,73,15,45,13,4,6,1,152,,,,,,,,,,,,6.9,2.04,3.38,8.08,0.68,0.234,1.12,0.274,0.6890000000000001,2.95,,,,,,,,,33.7,191.2,0.1,6.2,33.8,,,,-0.07,-13.91,13.84,3.3,0.39,1.0,0.92,0.97,1.05,28,1.79,-1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,95,82,,0.187,0.055,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,-0.1,-1.5,-1.6,32 - 32,0.132,,,,,,,2.89,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,64,186,97,97,97,88,101,95,122,66,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,1989,Chuck Finley,CAL,26,16,9,3.8,2.57,29,29,9,1,0,,199.2,827,171,64,57,13,82,0,2,4,2,156,,,,,,,,,,,,7.03,3.7,1.9,7.71,0.59,0.23,1.27,0.275,0.807,3.31,,,,,,,,,34.3,199.2,,,34.3,,,,2.38,-13.76,16.14,24.16,2.6,1.06,0.99,0.88,1.71,20,1.46,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,68,86,,0.18899999999999997,0.099,,,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,0.6,1.4,2.0,26 - 26,0.08900000000000001,,,,,,,3.4,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,114,113,86,76,90,93,97,113,132,117,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004546,1989,Scott Garrelts,SFG,27,14,5,3.8,2.28,30,29,2,1,0,,193.1,766,149,58,49,11,46,3,0,7,2,119,,,,,,,,,,,,5.54,2.14,2.59,6.94,0.51,0.207,1.01,0.234,0.763,2.99,,,,,,,,,31.3,186.1,2.3,7.0,33.5,,,,2.57,-10.21,12.78,24.5,2.72,0.9,0.88,0.93,1.45,28,2.52,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,68,83,,0.155,0.06,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,2.1,-0.7,1.4,27 - 27,0.095,,,,,,,3.33,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,67,142,83,73,86,79,86,105,101,71,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1989,Greg Maddux,CHC,23,19,12,3.7,2.95,35,35,7,1,0,,238.1,1002,222,90,78,13,82,13,6,5,3,135,,,,,,,,,,,,5.1,3.1,1.65,8.38,0.49,0.243,1.28,0.273,0.754,3.45,,,,,,,,,33.0,238.1,,,33.0,,,,1.96,-16.76,18.71,19.02,1.92,1.09,0.97,0.86,1.68,28,1.56,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,80,93,,0.135,0.08199999999999999,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,0.0,1.2,1.2,23 - 23,0.053,,,,,,,3.84,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,97,91,101,70,101,100,100,104,88,97,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012734,1989,Rick Sutcliffe,CHC,33,16,11,3.7,3.66,35,34,5,1,0,,229.0,938,202,98,93,18,69,8,2,12,6,153,,,,,,,,,,,,6.01,2.71,2.22,7.94,0.71,0.233,1.18,0.264,0.706,3.38,,,,,,,,,33.0,227.2,0.1,1.1,33.2,,,,0.23,-15.44,15.67,12.63,1.43,0.98,0.88,0.87,1.48,30,1.94,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,99,91,,0.163,0.07400000000000001,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,0.5,-0.8,-0.3,33 - 33,0.09,,,,,,,3.4,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,85,122,95,101,97,92,97,98,106,87,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006100,1989,Ken Howell,PHI,28,12,12,3.7,3.44,33,32,1,1,0,,204.0,827,155,84,78,11,86,6,2,21,1,164,,,,,,,,,,,,7.24,3.79,1.91,6.84,0.49,0.21,1.18,0.255,0.6990000000000001,3.15,,,,,,,,,32.6,202.2,0.5,1.1,33.0,,,,1.17,-13.43,14.6,13.52,1.5,1.01,0.92,0.9,1.3,32,1.94,-0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,97,86,,0.198,0.10400000000000001,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.8,-1.5,-0.7,28 - 28,0.094,,,,,,,3.34,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,118,104,82,69,87,92,94,96,129,123,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000510,1989,Scott Bankhead,SEA,25,14,6,3.5,3.34,33,33,3,2,0,,210.1,862,187,84,78,19,63,1,3,2,0,140,,,,,,,,,,,,5.99,2.7,2.22,8.0,0.81,0.235,1.19,0.264,0.746,3.55,,,,,,,,,32.5,210.1,,,32.5,,,,2.2,-13.96,16.15,23.56,2.44,1.02,0.94,0.87,1.28,30,1.67,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,84,90,,0.162,0.073,,,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,1.2,-0.2,1.0,25 - 25,0.08900000000000001,,,,,,,3.4,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,83,132,89,106,92,88,93,105,114,87,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001007,1989,Bud Black,CLE,32,12,11,3.4,3.36,33,32,6,3,0,,222.1,912,213,95,83,14,52,0,1,13,5,88,,,,,,,,,,,,3.56,2.1,1.69,8.62,0.57,0.248,1.19,0.263,0.6940000000000001,3.5,,,,,,,,,30.5,218.0,0.5,4.1,31.1,,,,0.71,-16.36,17.08,10.89,1.1,1.05,0.98,0.87,1.51,27,0.98,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,85,93,,0.096,0.057,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,1.4,-0.9,0.5,32 - 32,0.039,,,,,,,4.0,0.16899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,100,96,74,97,88,92,97,68,68,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000789,1989,Tim Belcher,LAD,27,15,12,3.3,2.82,39,30,10,8,1,,230.0,937,182,81,72,20,80,5,7,7,2,200,,,,,,,,,,,,7.83,3.13,2.5,7.12,0.78,0.214,1.14,0.257,0.78,3.29,,,,,,,,,29.5,211.1,-0.4,18.2,29.0,,,,2.55,-14.04,16.59,13.88,1.73,1.01,0.93,0.9,1.37,23,1.31,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,83,93,,0.213,0.085,,,-0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,0.9,0.3,1.2,27 - 27,0.128,,,,,,,2.93,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,98,138,86,112,89,89,94,108,139,101,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,1989,David Cone,NYM,26,14,8,3.3,3.52,34,33,7,2,0,,219.2,910,183,92,86,20,74,6,4,14,4,190,,,,,,,,,,,,7.78,3.03,2.57,7.5,0.82,0.22,1.17,0.262,0.725,3.28,,,,,,,,,29.8,218.2,0.0,1.0,29.7,,,,0.61,-15.38,16.0,0.45,0.19,1.01,0.92,0.85,1.44,27,0.68,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,104,93,,0.209,0.081,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,0.6,-1.3,-0.7,26 - 26,0.127,,,,,,,2.94,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,94,141,90,117,91,91,96,100,136,96,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1989,Greg Swindell,CLE,24,13,6,3.3,3.37,28,28,5,2,0,,184.1,749,170,71,69,16,51,1,0,3,1,129,,,,,,,,,,,,6.3,2.49,2.53,8.3,0.78,0.244,1.2,0.278,0.755,3.32,,,,,,,,,29.8,184.1,,,29.8,,,,2.65,-11.75,14.4,18.33,2.01,1.04,1.0,0.87,1.3,23,1.5,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,86,88,,0.172,0.068,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.4,0.5,0.9,24 - 24,0.10400000000000001,,,,,,,3.22,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,77,150,93,102,95,88,98,106,121,81,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012519,1989,Dave Stewart,OAK,32,21,9,3.2,3.32,36,36,8,0,0,,257.2,1081,260,105,95,23,69,0,6,13,0,155,,,,,,,,,,,,5.41,2.41,2.25,9.08,0.8,0.258,1.28,0.286,0.76,3.59,,,,,,,,,30.3,257.2,,,30.3,,,,1.85,-17.42,19.27,16.41,1.73,1.0,0.9,0.87,1.68,28,0.71,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,91,99,,0.14300000000000002,0.064,,,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,0.0,1.0,1.0,32 - 32,0.08,,,,,,,3.52,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,74,133,101,105,101,94,100,107,101,76,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000951,1989,Mike Bielecki,CHC,29,18,7,3.2,3.14,33,33,4,3,0,,212.1,882,187,82,74,16,81,8,0,9,4,147,,,,,,,,,,,,6.23,3.43,1.81,7.93,0.68,0.233,1.26,0.268,0.757,3.5,,,,,,,,,28.2,212.1,,,28.2,,,,2.37,-13.3,15.67,21.42,2.29,0.99,0.94,0.87,1.61,29,1.57,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,85,94,,0.16699999999999998,0.092,,,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.2,0.8,1.0,29 - 29,0.075,,,,,,,3.57,0.27699999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,107,100,95,97,97,99,98,105,108,108,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008382,1989,Kirk McCaskill,CAL,28,15,10,3.2,2.93,32,32,6,4,0,,212.0,864,202,73,69,16,59,1,3,7,2,107,,,,,,,,,,,,4.54,2.5,1.81,8.58,0.68,0.252,1.23,0.274,0.7909999999999999,3.61,,,,,,,,,29.9,212.0,,,29.9,,,,2.75,-13.17,15.91,18.11,1.83,0.99,0.92,0.88,1.38,26,1.19,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,77,93,,0.124,0.068,,,-0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,0.7,1.5,2.2,28 - 28,0.055999999999999994,,,,,,,3.8,0.21100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,77,107,96,89,98,91,96,111,87,81,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
