IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1002378,1911,Ty Cobb,DET,24,146,591,654,248,169,47,24,8,147,127,44,,,8,,11,,83,,0.42,,,,,,,,,,,0.067,,,0.467,0.621,1.088,0.201,,,,,,,,,,0.506,82.2,160,73.9,4.0,19.9,-3.6,108.1,11.0,,8.4,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,10.7,,24 - 24,84.6,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,85,,134,168,227,,,,,,,,,,,,,,,,,,,0,,,,,,11.0
1006301,1911,Joe Jackson,CLE,21,147,571,641,233,162,45,19,7,126,83,56,,,8,,6,,41,,0.408,,,,,,,,,,,0.087,,,0.468,0.59,1.058,0.182,,,,,,,,,,0.494,75.1,151,68.3,5.0,19.5,-6.1,91.9,9.3,,7.4,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,2.2,,21 - 21,70.4,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,111,,135,160,205,,,,,,,,,,,,,,,,,,,0,,,,,,9.3
1013485,1911,Honus Wagner,PIT,37,130,473,558,158,110,23,16,9,87,89,67,,34.0,6,,12,,20,,0.334,,,,,,,,,,,0.12,0.061,1.97,0.423,0.507,0.93,0.173,0.347,,,,,,,,,0.439,42.6,109,38.8,7.0,17.0,5.3,68.5,7.0,,6.6,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,-0.9,,37 - 37,37.9,1.3,,,,,,,,0.19699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,127,68.0,122,137,171,119.0,,,,,,,,,,,,,,,,,,0,,,,,,7.0
1002451,1911,Eddie Collins,PHA,24,132,493,588,180,142,22,13,3,92,73,62,,,15,,18,,38,,0.365,,,,,,,,,,,0.105,,,0.451,0.481,0.932,0.116,,,,,,,,,,0.446,47.7,118,45.5,-1.0,17.9,0.0,67.0,6.8,,7.1,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,1.8,,24 - 24,47.2,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,134,,130,130,130,,,,,,,,,,,,,,,,,,,0,,,,,,6.8
1000453,1911,Frank Baker,PHA,25,148,592,659,198,131,42,14,11,96,115,40,,,2,,25,,38,,0.334,,,,,,,,,,,0.061,,,0.379,0.508,0.887,0.174,,,,,,,,,,0.416,38.7,117,36.3,-3.0,20.0,4.6,64.0,6.5,,7.3,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,3.0,,25 - 25,39.3,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,77,,109,137,196,,,,,,,,,,,,,,,,,,,0,,,,,,6.5
1002748,1911,Sam Crawford,DET,31,146,574,648,217,160,36,14,7,109,115,61,,,0,,13,,37,,0.378,,,,,,,,,,,0.094,,,0.438,0.526,0.964,0.148,,,,,,,,,,0.454,56.7,134,48.5,-8.0,19.7,-7.2,57.7,5.9,,7.0,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.2,1.5,,31 - 31,50.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,119,,126,142,167,,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1003467,1911,Larry Doyle,NYG,24,143,526,622,163,100,25,25,13,102,77,71,,39.0,5,,20,,38,,0.31,,,,,,,,,,,0.114,0.063,1.82,0.397,0.527,0.924,0.217,0.316,,,,,,,,,0.431,43.8,118,40.8,-6.0,18.9,0.0,58.1,5.9,,7.5,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,2.9,,24 - 24,43.7,1.5,,,,,,,,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,121,70.0,115,143,214,108.0,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1012309,1911,Tris Speaker,BOS,23,141,500,589,167,112,34,13,8,88,70,59,,,13,,17,,25,,0.334,,,,,,,,,,,0.1,,,0.418,0.502,0.92,0.168,,,,,,,,,,0.435,43.1,113,38.1,2.0,17.9,-3.4,57.5,5.9,,6.8,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,0.1,,23 - 23,38.2,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,127,,120,136,189,,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1011631,1911,Frank Schulte,CHC,28,154,577,687,173,101,30,21,21,105,107,76,,71.0,3,,31,,23,,0.3,,,,,,,,,,,0.111,0.10300000000000001,1.07,0.384,0.534,0.918,0.234,0.313,,,,,,,,,0.428,46.5,128,43.0,0.0,20.9,-7.6,57.7,5.9,,6.7,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.6,-0.2,,28 - 28,42.8,1.7,,,,,,,,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,117,116.0,111,145,231,107.0,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1002752,1911,Birdie Cree,NYH,28,137,520,588,181,125,30,22,4,90,88,56,,,3,,9,,48,,0.348,,,,,,,,,,,0.095,,,0.415,0.513,0.928,0.165,,,,,,,,,,0.436,43.5,113,35.7,1.0,17.9,-6.1,56.0,5.7,,7.5,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.1,4.7,,28 - 28,40.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,121,,119,139,186,,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1011843,1911,Jimmy Sheckard,CHC,32,156,539,704,149,108,26,11,4,121,50,147,,58.0,3,,15,,32,,0.276,,,,,,,,,,,0.209,0.08199999999999999,2.53,0.434,0.388,0.822,0.111,0.304,,,,,,,,,0.406,36.6,120,33.0,8.0,21.4,-7.7,55.9,5.7,,6.9,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.5,,32 - 32,32.5,1.7,,,,,,,,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,221,92.0,126,105,110,104.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1007093,1911,Ed Konetchy,STL,25,158,571,680,165,108,38,13,6,90,88,81,,63.0,7,,21,,27,,0.289,,,,,,,,,,,0.11900000000000001,0.09300000000000001,1.29,0.384,0.433,0.816,0.144,0.317,,,,,,,,,0.391,27.7,109,23.3,11.0,20.7,-4.9,51.9,5.3,,6.7,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,0.2,,25 - 25,23.4,1.6,,,,,,,,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,126,104.0,111,117,142,108.0,,,,,,,,,,,,,,,,,,0,,,,,,5.3
1008856,1911,Clyde Milan,WAS,24,154,616,705,194,159,24,8,3,109,35,74,,,7,,8,,58,,0.315,,,,,,,,,,,0.105,,,0.395,0.394,0.789,0.08,,,,,,,,,,0.383,24.5,108,19.2,3.0,21.4,-3.8,48.5,4.9,,6.9,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,5.2,,24 - 24,24.4,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,133,,114,107,90,,,,,,,,,,,,,,,,,,,0,,,,,,4.9
1000662,1911,Johnny Bates,CIN,28,148,518,646,151,113,24,13,1,89,61,103,,59.0,6,,19,,33,,0.292,,,,,,,,,,,0.159,0.091,1.75,0.415,0.394,0.808,0.102,0.328,,,,,,,,,0.396,28.5,105,25.5,2.0,19.6,-3.7,45.7,4.6,,6.8,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,0.7,,28 - 28,26.2,1.6,,,,,,,,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,169,102.0,120,107,101,112.0,,,,,,,,,,,,,,,,,,0,,,,,,4.6
1013075,1911,Joe Tinker,CHC,30,144,536,593,149,109,24,12,4,61,69,39,,31.0,0,,18,,30,,0.278,,,,,,,,,,,0.066,0.052000000000000005,1.26,0.327,0.39,0.717,0.112,0.289,,,,,,,,,0.342,2.3,73,-0.7,15.0,18.0,8.8,44.6,4.5,,6.8,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,2.0,,30 - 30,1.3,1.4,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,70,58.0,95,106,110,99.0,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1008783,1911,Fred Merkle,NYG,22,149,541,604,153,107,24,10,12,80,84,43,,60.0,6,,14,,49,,0.283,,,,,,,,,,,0.071,0.099,0.72,0.342,0.431,0.773,0.148,0.301,,,,,,,,,0.367,13.7,86,10.8,11.0,18.4,-4.6,42.7,4.3,,7.4,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,5.6,,22 - 22,16.4,1.5,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,75,111.0,99,117,146,103.0,,,,,,,,,,,,,,,,,,0,,,,,,4.3
