IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1009456,1888,Billy Nash,BSN,23,135,526,580,149,112,18,15,4,71,75,50,,46.0,4,,,,20,,0.283,,,,,,,,,,,0.086,0.079,1.09,0.35,0.397,0.747,0.114,0.305,,,,,,,,,0.352,26.1,102,19.3,11.0,19.1,3.8,51.7,5.0,,6.5,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,-4.9,,23 - 23,14.3,3.5,,,,,,,,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,158,88.0,120,118,127,115.0,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1002454,1888,Hub Collins,- - -,24,128,527,582,162,117,31,12,2,133,53,50,,,5,,,,71,,0.307,,,,,,,,,,,0.086,,,0.373,0.423,0.796,0.116,,,,,,,,,,0.374,35.6,112,30.8,-4.0,19.2,-3.3,51.6,4.9,,8.5,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.3,4.9,,24 - 24,35.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,134,,123,131,148,,,,,,,,,,,,,,,,,,,0,,,,,,4.9
1008581,1888,Ed McKean,CLE,24,131,548,582,164,122,21,15,6,94,68,28,,,6,,,,52,,0.299,,,,,,,,,,,0.048,,,0.34,0.425,0.765,0.126,,,,,,,,,,0.357,28.1,105,25.0,-2.0,19.2,2.0,50.2,4.8,,8.3,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,24 - 24,27.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,75,,112,132,161,,,,,,,,,,,,,,,,,,,0,,,,,,4.8
1003881,1888,Buck Ewing,NYG,28,103,415,442,127,88,18,15,6,83,58,24,,28.0,3,,,,53,,0.306,,,,,,,,,,,0.054000000000000006,0.063,0.86,0.348,0.465,0.813,0.159,0.318,,,,,,,,,0.376,27.7,86,27.5,-3.0,14.6,3.2,49.4,4.7,,8.5,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,4.4,,28 - 28,31.9,2.7,,,,,,,,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,100,70.0,119,139,177,120.0,,,,,,,,,,,,,,,,,,0,,,,,,4.7
1010358,1888,George Pinkney,BRO,29,143,575,653,156,126,18,8,4,134,52,66,,,12,,,,51,,0.271,,,,,,,,,,,0.10099999999999999,,,0.358,0.351,0.71,0.08,,,,,,,,,,0.342,24.5,110,20.4,-2.0,21.5,4.4,48.0,4.6,,7.6,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,-0.8,,29 - 29,19.6,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,158,,118,109,102,,,,,,,,,,,,,,,,,,,0,,,,,,4.6
1008379,1888,Tommy McCarthy,STL,24,131,511,552,140,116,20,3,1,107,68,38,,,3,,,,93,,0.274,,,,,,,,,,,0.069,,,0.328,0.331,0.659,0.057,,,,,,,,,,0.315,9.9,82,1.5,20.0,18.2,-7.8,45.8,4.5,,7.0,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,10.1,,24 - 24,11.6,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,107,,108,102,73,,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1006806,1888,King Kelly,BSN,30,107,440,475,140,98,22,11,9,85,71,31,,39.0,4,,,,56,,0.318,,,,,,,,,,,0.065,0.08199999999999999,0.79,0.368,0.48,0.848,0.161,0.334,,,,,,,,,0.393,35.6,98,30.0,-8.0,15.7,0.2,44.8,4.3,,8.3,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.8,4.0,,30 - 30,34.0,2.9,,,,,,,,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,120,91.0,126,143,179,127.0,,,,,,,,,,,,,,,,,,0,,,,,,4.3
1006445,1888,Dick Johnston,BSN,25,135,585,601,173,112,31,18,12,102,68,15,,33.0,1,,,,35,,0.296,,,,,,,,,,,0.025,0.055,0.45,0.314,0.472,0.786,0.176,0.298,,,,,,,,,0.361,30.8,110,23.6,4.0,19.8,-6.7,44.5,4.3,,8.3,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,0.1,,25 - 25,23.8,3.6,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,46,61.0,107,141,196,113.0,,,,,,,,,,,,,,,,,,0,,,,,,4.3
1001716,1888,Oyster Burns,- - -,23,131,529,571,155,107,27,15,6,94,67,38,,,4,,,,44,,0.293,,,,,,,,,,,0.067,,,0.345,0.435,0.78,0.142,,,,,,,,,,0.363,30.3,105,27.7,-6.0,18.8,-0.2,45.0,4.3,,8.3,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2,0.8,,23 - 23,28.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,104,,114,135,181,,,,,,,,,,,,,,,,,,,0,,,,,,4.3
1007880,1888,Denny Lyons,PHA,22,111,456,504,135,102,22,5,6,93,83,41,,,7,,,,39,,0.296,,,,,,,,,,,0.081,,,0.363,0.406,0.769,0.11,,,,,,,,,,0.363,26.9,93,24.0,-2.0,16.6,3.4,45.2,4.3,,7.4,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,-0.3,,22 - 22,23.7,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,127,,120,126,140,,,,,,,,,,,,,,,,,,,0,,,,,,4.3
1013213,1888,Tommy Tucker,BAL,24,136,520,554,149,114,17,12,6,74,61,16,,,18,,,,43,,0.287,,,,,,,,,,,0.028999999999999998,,,0.33,0.4,0.73,0.113,,,,,,,,,,0.343,21.1,94,19.2,3.0,18.3,-0.4,44.4,4.3,,8.0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,0.6,,24 - 24,19.8,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,45,,109,124,145,,,,,,,,,,,,,,,,,,,0,,,,,,4.3
1011079,1888,Yank Robinson,STL,28,134,455,583,105,79,17,6,3,111,53,116,,,12,,,,56,,0.231,,,,,,,,,,,0.19899999999999998,,,0.4,0.314,0.714,0.084,,,,,,,,,,0.358,28.6,105,19.8,-2.0,19.2,3.9,44.9,4.3,,7.6,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.0,,28 - 28,19.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,311,,132,97,107,,,,,,,,,,,,,,,,,,,0,,,,,,4.3
