IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1007518,1984,Chet Lemon,DET,29,141,509,574,146,86,34,6,20,77,76,51,9,83,7,4,2,16,5,5,0.287,,,,,,,,,,,0.08900000000000001,0.145,0.61,0.357,0.495,0.852,0.208,0.307,,,,,,,,,0.373,24.6,89,22.8,20.0,16.6,-0.1,59.6,6.2,,4.5,134,0.77,-9.64,10.41,11.34,1.23,0.99,0.42,3,2.01,-1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,-1.0,,29 - 29,21.7,1.4,,,,,,,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,108,109,109,124,155,108,,,,,,,,,,,,,,,,,,0,,,,,,6.2
1008261,1984,Don Mattingly,NYY,23,153,603,662,207,138,44,2,23,91,110,41,8,33,1,9,8,15,1,1,0.343,,,,,,,,,,,0.062,0.05,1.24,0.381,0.537,0.918,0.194,0.331,,,,,,,,,0.401,42.4,116,40.8,5.0,19.2,-8.9,57.4,6.1,,2.4,153,4.4,-11.47,15.87,42.76,4.42,1.13,1.15,4,4.06,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9,-0.3,,23 - 23,40.6,1.6,,,,,,,,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,75,37,117,135,145,116,,,,,,,,,,,,,,,,,,0,,,,,,6.1
1001124,1984,Wade Boggs,BOS,26,158,625,726,203,162,31,4,6,109,55,89,6,44,0,4,8,13,3,2,0.325,,,,,,,,,,,0.12300000000000001,0.061,2.02,0.407,0.416,0.823,0.091,0.34,,,,,,,,,0.373,30.8,112,23.6,10.0,21.0,0.7,56.8,6.0,,3.6,128,1.57,-10.77,12.33,14.25,1.28,0.96,,0,1.68,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,-0.3,,26 - 26,23.4,1.7,,,,,,,,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,148,45,125,105,68,119,,,,,,,,,,,,,,,,,,0,,,,,,6.0
1005706,1984,Keith Hernandez,NYM,30,154,550,657,171,125,31,0,15,83,94,97,12,89,1,9,0,9,2,3,0.311,,,,,,,,,,,0.14800000000000002,0.135,1.09,0.409,0.449,0.859,0.138,0.343,,,,,,,,,0.382,32.7,106,33.8,9.0,19.0,-9.2,54.1,5.7,,1.7,146,5.15,-9.78,14.93,48.73,5.26,1.04,3.85,1,4.16,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,-0.9,,30 - 30,33.0,2.3,,,,,,,,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,170,99,125,117,116,118,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1009355,1984,Dale Murphy,ATL,28,162,607,691,176,100,32,8,36,94,100,79,20,134,2,3,0,13,19,7,0.29,,,,,,,,,,,0.114,0.19399999999999998,0.59,0.372,0.547,0.919,0.257,0.318,,,,,,,,,0.396,41.7,119,36.5,-8.0,20.0,0.0,52.0,5.6,,5.7,147,4.21,-12.3,16.51,34.91,3.83,1.07,0.7,2,4.68,-0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,1.0,,28 - 28,37.5,2.4,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,131,142,113,143,215,110,,,,,,,,,,,,,,,,,,0,,,,,,5.6
1006117,1984,Kent Hrbek,MIN,24,149,559,635,174,113,31,3,27,80,107,65,15,87,4,6,1,17,1,1,0.311,,,,,,,,,,,0.102,0.13699999999999998,0.75,0.383,0.522,0.906,0.211,0.326,,,,,,,,,0.394,37.3,108,30.4,12.0,18.4,-9.0,53.1,5.6,,2.5,141,3.03,-10.3,13.33,46.72,4.87,1.02,0.8,1,3.45,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,-0.3,,24 - 24,30.2,1.5,,,,,,,,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,124,103,117,131,157,114,,,,,,,,,,,,,,,,,,0,,,,,,5.6
1002841,1984,Jose Cruz,HOU,36,160,600,685,187,134,28,13,12,96,95,73,10,68,0,10,2,8,22,8,0.312,,,,,,,,,,,0.107,0.099,1.07,0.381,0.462,0.842,0.15,0.33,,,,,,,,,0.371,28.1,105,30.8,6.0,19.8,-7.2,53.0,5.6,,6.7,140,4.27,-10.44,14.71,47.94,5.2,1.07,1.35,1,3.2,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,1.2,,36 - 36,32.0,2.4,,,,,,,,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,122,73,116,121,125,114,,,,,,,,,,,,,,,,,,0,,,,,,5.6
194,1984,Rickey Henderson,OAK,25,142,502,597,147,100,27,4,16,113,58,86,1,81,5,3,1,7,66,18,0.293,,,,,,,,,,,0.14400000000000002,0.136,1.06,0.399,0.458,0.857,0.165,0.321,,,,,,,,,0.387,32.0,99,32.0,1.0,17.3,-5.7,52.1,5.5,,7.6,146,3.9,-10.17,14.07,35.31,3.72,1.03,2.15,3,3.96,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7,6.1,,25 - 25,38.1,1.4,,,,,,,,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,174,102,122,115,123,113,,,,,,,,,,,,,,,,,,0,,,,,,5.5
1003865,1984,Dwight Evans,BOS,32,162,630,738,186,109,37,8,32,121,104,96,2,115,4,7,1,19,3,1,0.295,,,,,,,,,,,0.13,0.156,0.83,0.388,0.532,0.92,0.237,0.314,,,,,,,,,0.405,49.9,132,42.6,-9.0,21.4,-7.3,49.5,5.3,,4.8,149,5.0,-12.17,17.17,49.3,4.78,1.04,,0,4.39,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.3,0.1,,32 - 32,42.7,1.8,,,,,,,,0.32899999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,158,117,119,134,176,110,,,,,,,,,,,,,,,,,,0,,,,,,5.3
1003033,1984,Alvin Davis,SEA,23,152,567,678,161,97,34,3,27,80,116,97,16,78,7,7,0,7,5,4,0.284,,,,,,,,,,,0.14300000000000002,0.115,1.24,0.391,0.497,0.888,0.213,0.286,,,,,,,,,0.389,37.1,113,31.6,8.0,19.6,-9.5,50.6,5.3,,3.1,140,5.23,-10.79,16.02,49.53,4.99,1.06,,0,3.36,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,-0.6,,23 - 23,30.9,1.6,,,,,,,,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,173,86,120,125,159,100,,,,,,,,,,,,,,,,,,0,,,,,,5.3
