IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
194,1982,Rickey Henderson,OAK,23,149,536,656,143,105,24,4,10,119,51,116,1,94,2,2,0,5,130,42,0.267,,,,,,,,,,,0.177,0.14300000000000002,1.23,0.398,0.382,0.78,0.116,0.306,,,,,,,,,0.361,21.6,95,21.2,11.0,19.0,-6.6,55.5,5.8,,7.6,127,4.0,-11.35,15.35,32.88,3.44,1.04,,0,2.9,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,9.5,,23 - 23,30.6,1.4,,,,,,,,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,210,114,121,95,84,109,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1001400,1982,George Brett,KCR,29,144,552,629,166,104,32,9,21,101,82,71,14,51,1,5,0,12,6,1,0.301,,,,,,,,,,,0.113,0.081,1.39,0.378,0.505,0.884,0.205,0.299,,,,,,,,,0.383,31.7,102,28.2,5.0,18.2,0.3,53.9,5.7,,5.6,138,0.85,-9.3,10.15,24.38,2.45,0.91,,0,2.28,-1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,0.8,,29 - 29,29.0,1.4,,,,,,,,0.22699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,134,65,115,126,148,106,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1009040,1982,Paul Molitor,MIL,25,160,666,751,201,148,26,8,19,136,71,69,1,93,1,5,10,9,41,9,0.302,,,,,,,,,,,0.092,0.124,0.74,0.366,0.45,0.816,0.149,0.326,,,,,,,,,0.365,26.9,111,27.4,-3.0,21.8,0.4,52.9,5.6,,7.6,131,2.73,-11.55,14.29,24.37,2.43,0.92,5.4,1,2.32,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,4.7,,25 - 25,32.1,1.6,,,,,,,,0.24100000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,109,99,112,112,107,115,,,,,,,,,,,,,,,,,,0,,,,,,5.6
1014113,1982,Willie Wilson,KCR,26,136,585,621,194,157,19,15,3,87,46,26,2,81,6,2,2,4,37,11,0.332,,,,,,,,,,,0.042,0.13,0.32,0.365,0.431,0.796,0.099,0.38,,,,,,,,,0.355,17.6,87,14.1,23.0,18.0,-5.2,54.4,5.6,,7.8,119,0.69,-9.48,10.17,17.66,1.77,0.91,0.16,1,1.48,-0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,3.1,,26 - 26,17.2,1.4,,,,,,,,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,50,104,111,107,72,135,,,,,,,,,,,,,,,,,,0,,,,,,5.6
1007957,1982,Bill Madlock,PIT,31,154,568,634,181,126,33,3,19,92,95,48,16,39,4,13,1,12,18,6,0.319,,,,,,,,,,,0.076,0.062,1.23,0.368,0.488,0.856,0.169,0.31,,,,,,,,,0.369,24.8,96,23.8,5.0,18.4,0.7,51.7,5.4,,5.2,133,3.63,-10.53,14.16,37.28,3.83,1.07,3.36,9,3.44,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,1.2,,31 - 31,25.1,2.5,,,,,,,,0.16699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,90,49,112,126,141,107,,,,,,,,,,,,,,,,,,0,,,,,,5.4
1003451,1982,Brian Downing,CAL,31,158,623,725,175,108,37,2,28,109,84,86,1,58,5,8,3,14,2,1,0.281,,,,,,,,,,,0.11900000000000001,0.08,1.48,0.368,0.482,0.85,0.201,0.27,,,,,,,,,0.377,33.1,115,29.2,6.0,21.0,-6.7,51.1,5.4,,2.9,134,2.03,-11.46,13.5,29.4,3.02,0.96,1.69,1,2.98,-0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,0.0,,31 - 31,29.2,1.6,,,,,,,,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,141,64,112,120,145,96,,,,,,,,,,,,,,,,,,0,,,,,,5.4
1001589,1982,Tom Brunansky,MIN,21,127,463,545,126,75,30,1,20,77,46,71,0,101,8,2,1,12,1,2,0.272,,,,,,,,,,,0.13,0.185,0.7,0.377,0.471,0.848,0.199,0.308,,,,,,,,,0.38,26.1,87,19.8,20.0,15.8,-4.3,51.9,5.4,,2.4,131,1.52,-8.49,10.01,16.68,1.72,0.92,,0,2.07,-0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,-0.6,,21 - 21,19.2,1.2,,,,,,,,0.35200000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,154,148,115,117,144,109,,,,,,,,,,,,,,,,,,0,,,,,,5.4
1012176,1982,Lonnie Smith,STL,26,156,592,672,182,131,35,8,8,120,69,64,2,74,9,4,3,11,68,26,0.307,,,,,,,,,,,0.095,0.11,0.86,0.381,0.434,0.815,0.127,0.339,,,,,,,,,0.366,24.9,100,24.4,7.0,19.5,-5.3,51.7,5.4,,8.0,132,4.44,-11.41,15.85,38.53,4.22,1.09,2.57,11,3.0,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,3.4,,26 - 26,27.8,2.7,,,,,,,,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,114,87,116,113,105,117,,,,,,,,,,,,,,,,,,0,,,,,,5.4
1007593,1982,Sixto Lezcano,SDP,28,138,470,559,136,88,26,6,16,73,84,78,10,69,2,7,2,11,2,1,0.289,,,,,,,,,,,0.14,0.12300000000000001,1.13,0.388,0.472,0.86,0.183,0.306,,,,,,,,,0.378,25.6,88,28.4,10.0,16.2,-6.0,50.9,5.3,,3.9,145,2.45,-10.0,12.45,30.91,3.52,1.12,2.13,4,3.3,-1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,28 - 28,28.4,2.2,,,,,,,,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,166,98,118,122,152,106,,,,,,,,,,,,,,,,,,0,,,,,,5.3
1000799,1982,Buddy Bell,TEX,30,148,537,614,159,117,27,2,13,62,67,70,8,50,2,5,0,13,5,4,0.296,,,,,,,,,,,0.114,0.081,1.4,0.376,0.426,0.803,0.13,0.305,,,,,,,,,0.358,18.8,88,16.7,15.0,17.8,0.9,51.2,5.3,,2.8,123,2.58,-9.52,12.1,18.93,2.1,1.0,1.53,3,1.89,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9,-0.6,,30 - 30,16.1,1.3,,,,,,,,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,135,65,115,106,94,108,,,,,,,,,,,,,,,,,,0,,,,,,5.3
