IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1008581,1889,Ed McKean,CLE,25,123,500,546,159,125,22,8,4,88,75,42,,25,4,,,,35,,0.318,,,,,,,,,,,0.077,0.046,1.68,0.375,0.418,0.793,0.1,0.329,,,,,,,,,0.378,20.4,104,15.9,9.0,20.1,7.5,56.1,4.8,,7.1,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,0.0,,25 - 25,15.9,3.5,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,86,63,109,113,101,114,,,,,,,,,,,,,,,,,,0,,,,,,4.8
1011341,1889,Jimmy Ryan,CHI,26,135,576,652,177,115,31,14,17,140,72,70,,62,6,,,,45,,0.307,,,,,,,,,,,0.107,0.095,1.13,0.388,0.498,0.886,0.191,0.322,,,,,,,,,0.412,42.4,142,29.5,1.0,24.0,-3.5,56.4,4.6,,8.2,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5,1.1,,26 - 26,30.6,4.2,,,,,,,,0.22899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,120,130,113,134,192,112,,,,,,,,,,,,,,,,,,0,,,,,,4.6
1011900,1889,Billy Shindle,BAL,28,138,567,616,178,144,24,7,3,122,64,42,,37,7,,,,56,,0.314,,,,,,,,,,,0.068,0.06,1.14,0.369,0.397,0.765,0.083,0.332,,,,,,,,,0.367,17.4,112,15.9,4.0,22.7,4.3,53.6,4.5,,7.7,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,3.3,,28 - 28,19.1,3.5,,,,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,77,68,108,109,86,114,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1003881,1889,Buck Ewing,NYG,29,99,407,444,133,93,23,13,4,91,87,37,,32,0,,,,34,,0.327,,,,,,,,,,,0.083,0.07200000000000001,1.16,0.383,0.477,0.86,0.15,0.348,,,,,,,,,0.401,25.1,93,21.9,7.0,16.4,2.9,52.4,4.4,,8.3,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,1.5,,29 - 29,23.3,2.8,,,,,,,,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,93,99,112,128,151,121,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1000719,1889,Ollie Beard,CIN,27,141,558,594,159,131,13,14,1,96,77,35,,39,1,,,,36,,0.285,,,,,,,,,,,0.059000000000000004,0.066,0.9,0.328,0.364,0.692,0.079,0.305,,,,,,,,,0.331,-1.3,90,-5.3,19.0,21.9,8.7,48.0,4.3,,8.0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,0.3,,27 - 27,-5.0,3.4,,,,,,,,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,67,74,97,100,82,105,,,,,,,,,,,,,,,,,,0,,,,,,4.3
1010909,1889,Hardy Richardson,BSN,34,132,536,589,163,114,33,10,6,122,79,48,,44,5,,,,47,,0.304,,,,,,,,,,,0.081,0.075,1.09,0.367,0.437,0.803,0.132,0.323,,,,,,,,,0.379,22.4,113,12.4,9.0,21.7,-1.2,48.2,4.1,,8.2,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,2.5,,34 - 34,14.9,3.8,,,,,,,,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,91,103,107,118,133,112,,,,,,,,,,,,,,,,,,0,,,,,,4.1
1008675,1889,Bid McPhee,CIN,29,135,540,604,145,108,25,7,5,109,57,60,,29,4,,,,63,,0.269,,,,,,,,,,,0.099,0.048,2.07,0.346,0.369,0.715,0.1,0.277,,,,,,,,,0.345,6.0,99,1.9,12.0,22.3,2.5,47.7,4.1,,7.7,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,5.5,,29 - 29,7.4,3.4,,,,,,,,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,113,54,102,101,104,95,,,,,,,,,,,,,,,,,,0,,,,,,4.1
1010904,1889,Danny Richardson,NYG,26,125,497,544,139,102,22,8,7,88,100,46,,37,1,,,,32,,0.28,,,,,,,,,,,0.085,0.068,1.24,0.342,0.398,0.74,0.119,0.291,,,,,,,,,0.351,8.2,92,4.2,15.0,20.1,2.3,45.4,4.0,,7.3,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,0.3,,26 - 26,4.5,3.5,,,,,,,,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,94,93,100,107,120,101,,,,,,,,,,,,,,,,,,0,,,,,,4.0
1014056,1889,Walt Wilmot,WAS,25,108,432,485,125,78,19,19,9,88,57,51,,32,2,,,,40,,0.289,,,,,,,,,,,0.105,0.066,1.59,0.367,0.484,0.851,0.194,0.297,,,,,,,,,0.394,24.3,99,22.6,7.0,17.9,-6.7,46.6,3.9,,8.3,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,2.6,,25 - 25,25.2,3.1,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,117,91,107,130,196,103,,,,,,,,,,,,,,,,,,0,,,,,,3.9
1005270,1889,Billy Hamilton,KCC,23,137,534,635,161,129,17,12,3,144,77,87,,41,14,,,,111,,0.301,,,,,,,,,,,0.13699999999999998,0.065,2.12,0.413,0.395,0.808,0.094,0.322,,,,,,,,,0.396,33.0,130,24.1,-6.0,23.4,-8.5,49.4,3.9,,8.5,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.5,12.7,,23 - 23,36.9,3.6,,,,,,,,0.20600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,156,73,121,109,98,111,,,,,,,,,,,,,,,,,,0,,,,,,3.9
1013751,1889,Curt Welch,PHA,27,125,516,602,140,95,39,6,0,134,39,67,,30,19,,,,66,,0.271,,,,,,,,,,,0.111,0.05,2.23,0.375,0.37,0.746,0.099,0.288,,,,,,,,,0.366,16.3,109,13.4,7.0,22.2,-6.2,45.6,3.9,,7.5,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,5.8,,27 - 27,19.1,3.4,,,,,,,,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,126,56,110,102,103,99,,,,,,,,,,,,,,,,,,0,,,,,,3.9
